order_id,customer_id,employee_id,order_date,ship_date,order_status,region
2690,226,9,2024-06-17,2024-06-21,Completed,North
2691,265,3,2024-04-23,2024-04-29,Completed,West
2692,409,15,2023-01-05,2023-01-09,Completed,West
2693,228,12,2023-04-16,2023-04-17,Completed,East
2694,138,8,2023-10-28,2023-11-04,Completed,East
2695,341,10,2024-11-10,,Cancelled,South
2696,373,7,2024-01-04,2024-01-05,Completed,West
2697,409,7,2024-01-29,2024-02-02,Returned,West
2698,54,13,2023-08-10,,Cancelled,North
2699,406,12,2024-07-27,2024-08-03,Completed,East
2700,48,9,2024-12-19,2024-12-21,Completed,North
2701,221,3,2024-01-10,2024-01-15,Completed,West
2702,237,5,2023-05-02,2023-05-03,Returned,North
2703,206,7,2024-08-29,,Cancelled,West
2704,339,7,2024-05-01,2024-05-08,Returned,West
2705,204,5,2024-01-06,2024-01-08,Completed,North
2706,474,7,2024-02-03,2024-02-04,Completed,West
2707,342,1,2023-03-27,2023-03-31,Completed,North
2708,236,4,2024-07-29,2024-08-05,Completed,East
2709,25,5,2024-11-01,2024-11-06,Completed,North
2710,245,7,2023-07-21,2023-07-23,Returned,West
2711,135,3,2024-05-20,2024-05-24,Returned,West
2712,311,5,2023-05-10,2023-05-17,Completed,North
2713,270,15,2023-10-22,2023-10-26,Completed,West
2714,123,14,2024-06-02,2024-06-05,Completed,South
2715,141,1,2023-09-07,2023-09-09,Completed,North
2716,117,7,2023-12-18,2023-12-25,Completed,West
2717,195,7,2024-04-17,,Cancelled,West
2718,213,10,2023-09-22,2023-09-28,Completed,South
2719,447,4,2023-03-18,2023-03-25,Completed,East
2720,363,2,2023-11-25,,Cancelled,South
2721,456,4,2024-05-08,,Cancelled,East
2722,489,5,2024-04-24,2024-04-25,Completed,North
2723,153,4,2024-07-02,2024-07-04,Completed,East
2724,234,12,2023-07-20,,Cancelled,East
2725,369,15,2023-10-03,2023-10-04,Returned,West
2726,111,13,2024-04-11,2024-04-13,Completed,North
2727,374,5,2023-07-30,2023-07-31,Completed,North
2728,204,5,2023-02-02,2023-02-07,Returned,North
2729,262,8,2023-08-17,2023-08-24,Completed,East
2730,367,7,2023-03-27,2023-04-02,Completed,West
2731,4,1,2024-09-23,2024-09-30,Completed,North
2732,279,14,2023-09-17,2023-09-18,Returned,South
2733,320,10,2023-12-28,2023-12-29,Completed,South
2734,17,12,2023-04-28,,Cancelled,East
2735,107,2,2023-01-14,2023-01-18,Completed,South
2736,124,11,2023-02-09,2023-02-15,Completed,West
2737,73,11,2023-07-22,2023-07-25,Completed,West
2738,16,2,2024-03-01,2024-03-05,Returned,South
2739,242,11,2023-01-10,2023-01-12,Completed,West
2740,466,10,2023-03-07,2023-03-11,Completed,South
2741,298,13,2023-01-05,2023-01-11,Completed,North
2742,336,3,2024-05-16,2024-05-19,Completed,West
2743,67,11,2023-04-09,2023-04-12,Completed,West
2744,313,15,2024-09-22,,Cancelled,West
2745,126,7,2023-05-17,2023-05-24,Returned,West
2746,99,13,2024-10-25,2024-10-31,Completed,North
2747,208,6,2023-12-15,2023-12-22,Returned,South
2748,469,8,2023-06-12,2023-06-15,Completed,East
2749,228,8,2024-06-28,,Cancelled,East
2750,466,10,2024-06-30,,Cancelled,South
2751,61,12,2024-03-18,2024-03-25,Completed,East
2752,394,11,2024-11-07,2024-11-10,Returned,West
2753,165,8,2024-05-22,,Cancelled,East
2754,304,12,2023-08-17,2023-08-23,Completed,East
2755,54,1,2024-02-03,2024-02-08,Completed,North
2756,60,7,2023-07-26,2023-08-01,Completed,West
2757,296,12,2024-08-23,,Cancelled,East
2758,380,1,2023-09-10,2023-09-17,Returned,North
2759,468,4,2023-08-05,,Cancelled,East
2760,263,3,2024-07-13,2024-07-20,Completed,West
2761,365,12,2023-01-09,2023-01-10,Returned,East
2762,351,11,2023-11-14,2023-11-15,Completed,West
2763,464,4,2024-03-12,2024-03-16,Completed,East
2764,201,3,2023-09-23,2023-09-26,Completed,West
2765,28,14,2024-09-12,2024-09-19,Returned,South
2766,409,3,2024-01-23,2024-01-28,Completed,West
2767,344,4,2024-12-04,2024-12-08,Completed,East
2768,112,14,2024-08-20,2024-08-22,Completed,South
2769,121,7,2024-02-23,,Cancelled,West
2770,477,15,2023-11-19,2023-11-21,Completed,West
2771,354,3,2023-07-12,2023-07-14,Completed,West
2772,406,12,2023-12-04,2023-12-09,Completed,East
2773,232,4,2023-06-02,2023-06-03,Completed,East
2774,410,8,2023-04-24,2023-04-25,Completed,East
2775,347,2,2024-03-04,2024-03-05,Completed,South
2776,198,11,2023-10-18,2023-10-23,Completed,West
2777,171,2,2023-05-10,2023-05-12,Completed,South
2778,119,7,2024-05-14,2024-05-21,Completed,West
2779,422,14,2023-02-06,2023-02-11,Completed,South
2780,370,6,2024-03-10,,Cancelled,South
2781,32,13,2024-01-19,2024-01-25,Completed,North
2782,396,3,2024-03-18,2024-03-22,Returned,West
2783,348,2,2023-06-26,2023-06-27,Completed,South
2784,17,8,2024-03-22,,Cancelled,East
2785,419,6,2024-08-25,2024-08-31,Returned,South
2786,296,8,2024-10-26,,Cancelled,East
2787,44,4,2023-06-27,2023-06-28,Completed,East
2788,453,6,2024-06-07,2024-06-13,Completed,South
2789,377,15,2023-06-20,,Cancelled,West
2790,339,3,2023-03-23,2023-03-27,Completed,West
2791,213,14,2024-01-10,,Cancelled,South
2792,420,12,2023-01-20,2023-01-24,Returned,East
2793,232,12,2024-04-21,2024-04-24,Returned,East
2794,246,13,2024-04-14,2024-04-18,Completed,North
2795,257,13,2023-06-06,,Cancelled,North
2796,352,2,2024-12-25,2025-01-01,Returned,South
2797,18,9,2024-02-01,2024-02-07,Returned,North
2798,326,3,2023-05-28,2023-06-02,Completed,West
2799,351,11,2023-09-01,2023-09-07,Completed,West
2800,285,12,2023-09-25,,Cancelled,East
2801,477,3,2024-04-27,2024-05-03,Completed,West
2802,486,3,2024-04-27,2024-04-28,Completed,West
2803,359,7,2024-10-25,2024-10-29,Completed,West
2804,499,3,2023-04-04,2023-04-11,Completed,West
2805,418,3,2024-05-23,,Cancelled,West
2806,148,12,2024-04-29,2024-05-05,Completed,East
2807,7,7,2024-09-26,2024-09-29,Completed,West
2808,232,12,2023-11-13,2023-11-20,Completed,East
2809,133,6,2023-02-27,2023-02-28,Completed,South
2810,235,7,2024-03-30,2024-04-06,Completed,West
2811,429,11,2023-12-18,2023-12-25,Completed,West
2812,307,2,2024-01-07,,Cancelled,South
2813,314,3,2024-06-11,2024-06-13,Completed,West
2814,131,11,2023-12-05,2023-12-10,Completed,West
2815,47,12,2023-02-28,2023-03-05,Returned,East
2816,313,11,2024-09-02,2024-09-09,Completed,West
2817,257,5,2023-02-23,2023-02-27,Returned,North
2818,76,15,2023-09-29,2023-10-02,Completed,West
2819,472,3,2024-09-16,2024-09-17,Completed,West
2820,198,3,2023-10-29,2023-11-03,Completed,West
2821,350,14,2023-07-04,2023-07-07,Completed,South
2822,217,8,2024-03-14,,Cancelled,East
2823,389,10,2023-03-12,2023-03-15,Completed,South
2824,370,6,2024-03-01,2024-03-07,Completed,South
2825,129,13,2023-09-13,,Cancelled,North
2826,431,9,2023-10-29,2023-11-03,Completed,North
2827,185,13,2024-07-21,2024-07-23,Completed,North
2828,337,15,2023-12-10,,Cancelled,West
2829,362,5,2024-04-05,2024-04-08,Returned,North
2830,367,15,2023-03-11,,Cancelled,West
2831,279,2,2024-05-18,,Cancelled,South
2832,214,4,2023-11-23,2023-11-26,Returned,East
2833,222,9,2024-12-26,2024-12-27,Completed,North
2834,268,6,2023-12-13,2023-12-14,Completed,South
2835,222,1,2023-11-20,,Cancelled,North
2836,456,4,2024-12-10,,Cancelled,East
2837,113,12,2023-06-21,,Cancelled,East
2838,224,9,2023-05-10,2023-05-17,Completed,North
2839,379,13,2023-01-30,2023-02-01,Returned,North
2840,426,11,2024-03-24,2024-03-30,Completed,West
2841,275,5,2023-08-16,2023-08-22,Completed,North
2842,99,5,2024-04-08,2024-04-14,Completed,North
2843,110,11,2024-06-27,2024-07-03,Completed,West
2844,160,7,2023-09-18,2023-09-25,Completed,West
2845,405,7,2024-08-15,2024-08-19,Completed,West
2846,213,14,2024-07-25,,Cancelled,South
2847,327,8,2024-02-14,2024-02-18,Returned,East
2848,153,8,2024-06-11,2024-06-14,Returned,East
2849,279,10,2023-12-27,,Cancelled,South
2850,482,10,2024-08-19,,Cancelled,South
2851,166,7,2023-03-02,2023-03-04,Completed,West
2852,262,4,2024-12-11,2024-12-13,Completed,East
2853,28,10,2024-07-15,2024-07-16,Completed,South
2854,106,13,2023-10-14,2023-10-17,Completed,North
2855,188,12,2024-03-17,2024-03-22,Returned,East
2856,291,10,2024-09-18,,Cancelled,South
2857,289,3,2024-03-29,2024-04-01,Completed,West
2858,354,11,2023-05-15,2023-05-22,Returned,West
2859,397,2,2024-02-08,2024-02-11,Returned,South
2860,323,12,2023-07-09,2023-07-12,Completed,East
2861,405,7,2024-04-29,2024-05-03,Returned,West
2862,97,11,2024-11-30,2024-12-02,Completed,West
2863,146,9,2023-01-10,2023-01-16,Returned,North
2864,428,1,2024-08-12,2024-08-13,Completed,North
2865,368,5,2023-12-29,2024-01-03,Completed,North
2866,70,5,2023-06-07,2023-06-10,Completed,North
2867,411,9,2024-04-29,2024-05-01,Completed,North
2868,219,14,2023-03-31,2023-04-04,Completed,South
2869,14,4,2024-09-26,2024-10-02,Completed,East
2870,304,8,2024-07-27,2024-07-29,Completed,East
2871,271,12,2023-03-13,,Cancelled,East
2872,19,7,2023-03-13,2023-03-15,Returned,West
2873,227,7,2023-08-28,2023-09-04,Completed,West
2874,48,1,2024-06-02,2024-06-05,Completed,North
2875,123,6,2023-06-12,2023-06-19,Completed,South
2876,15,8,2023-03-20,2023-03-25,Completed,East
2877,116,2,2024-01-22,2024-01-24,Returned,South
2878,340,15,2024-10-19,,Cancelled,West
2879,395,15,2023-02-01,2023-02-08,Completed,West
2880,144,8,2024-09-03,2024-09-07,Completed,East
2881,237,1,2023-01-30,2023-01-31,Completed,North
2882,25,13,2023-07-22,2023-07-24,Completed,North
2883,399,8,2023-10-28,2023-11-03,Completed,East
2884,308,1,2024-08-14,2024-08-16,Completed,North
2885,192,10,2023-10-08,2023-10-11,Completed,South
2886,458,12,2024-03-06,2024-03-08,Completed,East
2887,281,15,2023-07-20,2023-07-25,Completed,West
2888,356,7,2024-02-26,2024-03-01,Completed,West
2889,137,1,2024-02-07,2024-02-11,Completed,North
2890,117,3,2024-04-13,2024-04-16,Completed,West
2891,134,10,2024-06-09,2024-06-10,Completed,South
2892,410,4,2024-01-14,2024-01-16,Completed,East
2893,110,15,2023-03-12,2023-03-16,Completed,West
2894,205,12,2023-01-23,2023-01-26,Completed,East
2895,497,7,2024-01-24,,Cancelled,West
2896,102,11,2024-11-23,2024-11-29,Completed,West
2897,119,3,2023-03-30,2023-04-04,Completed,West
2898,65,2,2024-10-29,2024-11-05,Returned,South
2899,167,14,2023-01-22,,Cancelled,South
2900,350,10,2023-02-03,,Cancelled,South
2901,412,9,2023-01-20,2023-01-23,Completed,North
2902,415,8,2024-08-07,2024-08-13,Completed,East
2903,314,15,2024-03-14,,Cancelled,West
2904,67,15,2023-12-18,2023-12-23,Completed,West
2905,496,2,2024-10-25,2024-10-27,Completed,South
2906,161,12,2023-05-01,2023-05-07,Completed,East
2907,264,12,2024-05-13,2024-05-14,Returned,East
2908,7,15,2024-07-23,2024-07-25,Completed,West
2909,155,9,2023-04-03,2023-04-10,Returned,North
2910,328,4,2024-05-09,2024-05-15,Completed,East
2911,454,10,2024-01-23,2024-01-29,Completed,South
2912,444,14,2023-02-08,2023-02-13,Returned,South
2913,62,3,2023-11-04,2023-11-07,Completed,West
2914,389,14,2024-01-07,2024-01-09,Completed,South
2915,95,6,2024-05-23,2024-05-29,Returned,South
2916,324,4,2023-12-15,2023-12-17,Completed,East
2917,387,7,2024-02-20,2024-02-25,Completed,West
2918,208,14,2023-01-20,2023-01-25,Completed,South
2919,158,8,2024-11-15,,Cancelled,East
2920,382,8,2023-01-10,2023-01-15,Returned,East
2921,250,1,2024-06-24,2024-06-29,Returned,North
2922,494,5,2023-10-07,,Cancelled,North
2923,479,5,2024-09-22,2024-09-25,Completed,North
2924,345,10,2023-12-15,2023-12-18,Completed,South
2925,53,13,2024-08-23,2024-08-27,Completed,North
2926,224,5,2024-02-11,,Cancelled,North
2927,488,8,2023-12-20,2023-12-23,Completed,East
2928,222,9,2023-05-31,2023-06-02,Returned,North
2929,286,5,2024-05-08,2024-05-13,Returned,North
2930,205,12,2024-02-22,,Cancelled,East
2931,133,6,2023-06-03,,Cancelled,South
2932,346,7,2023-07-10,2023-07-17,Completed,West
2933,358,12,2023-02-24,2023-03-01,Completed,East
2934,137,5,2023-07-15,2023-07-22,Completed,North
2935,144,8,2024-02-13,2024-02-20,Returned,East
2936,250,1,2023-10-03,2023-10-05,Completed,North
2937,9,12,2024-10-04,2024-10-07,Completed,East
2938,341,6,2024-04-19,,Cancelled,South
2939,75,15,2023-07-22,2023-07-27,Returned,West
2940,114,13,2024-09-20,,Cancelled,North
2941,49,10,2024-08-18,2024-08-22,Returned,South
2942,203,8,2024-03-20,2024-03-26,Returned,East
2943,48,9,2024-08-04,,Cancelled,North
2944,95,10,2023-05-31,2023-06-04,Completed,South
2945,124,15,2023-10-30,2023-11-04,Completed,West
2946,404,12,2023-10-20,2023-10-23,Completed,East
2947,28,6,2023-04-04,2023-04-10,Completed,South
2948,193,4,2024-11-30,2024-12-02,Returned,East
2949,471,13,2023-10-02,,Cancelled,North
2950,409,3,2024-08-17,2024-08-18,Completed,West
2951,221,15,2023-01-24,2023-01-28,Returned,West
2952,474,15,2024-07-25,,Cancelled,West
2953,323,8,2023-04-04,2023-04-08,Completed,East
2954,12,12,2023-07-22,2023-07-23,Completed,East
2955,418,7,2023-10-06,2023-10-10,Completed,West
2956,452,1,2024-12-29,2024-12-31,Completed,North
2957,224,9,2023-03-31,,Cancelled,North
2958,47,12,2024-06-25,,Cancelled,East
2959,311,13,2024-06-04,2024-06-09,Completed,North
2960,77,6,2023-02-16,,Cancelled,South
2961,208,10,2023-07-01,2023-07-03,Completed,South
2962,17,4,2024-05-31,2024-06-01,Completed,East
2963,108,8,2023-11-14,2023-11-19,Completed,East
2964,133,14,2023-10-10,2023-10-14,Completed,South
2965,42,4,2023-07-01,2023-07-08,Completed,East
2966,283,13,2024-12-28,,Cancelled,North
2967,23,1,2023-11-06,2023-11-09,Completed,North
2968,367,15,2023-01-02,2023-01-09,Completed,West
2969,86,11,2024-05-08,2024-05-15,Completed,West
2970,95,10,2023-12-29,2023-12-30,Completed,South
2971,29,15,2024-10-31,2024-11-05,Completed,West
2972,450,9,2023-12-11,2023-12-16,Completed,North
2973,427,14,2024-06-29,2024-06-30,Completed,South
2974,436,7,2024-12-25,2025-01-01,Completed,West
2975,113,4,2023-05-24,2023-05-31,Completed,East
2976,289,11,2023-02-12,2023-02-13,Returned,West
2977,268,10,2024-01-30,2024-02-05,Completed,South
2978,17,12,2023-08-24,2023-08-28,Completed,East
2979,284,8,2023-02-19,2023-02-20,Returned,East
2980,374,5,2024-11-15,2024-11-21,Returned,North
2981,31,6,2023-11-29,2023-12-04,Completed,South
2982,221,3,2023-01-21,,Cancelled,West
2983,46,1,2023-05-25,2023-06-01,Completed,North
2984,403,9,2023-04-16,2023-04-21,Returned,North
2985,408,8,2023-02-13,,Cancelled,East
2986,465,1,2023-09-20,2023-09-27,Completed,North
2987,290,11,2023-01-31,2023-02-01,Completed,West
2988,175,15,2024-03-18,,Cancelled,West
2989,21,13,2023-09-22,2023-09-27,Completed,North
2990,233,14,2024-03-17,2024-03-20,Completed,South
2991,386,14,2024-09-11,2024-09-16,Completed,South
2992,206,3,2024-04-25,2024-05-01,Completed,West
2993,62,15,2024-02-01,2024-02-08,Completed,West
2994,470,15,2024-05-09,2024-05-10,Returned,West
2995,81,14,2024-05-17,2024-05-20,Returned,South
2996,421,13,2023-05-16,2023-05-17,Completed,North
2997,78,10,2024-02-04,2024-02-05,Completed,South
2998,93,3,2024-01-06,2024-01-09,Completed,West
2999,102,3,2023-07-12,2023-07-13,Returned,West
3000,340,7,2023-09-06,2023-09-08,Completed,West
